cust_acct_mapping_id,acct_id,cust_id,cust_acct_role,src_sys,data_dump_dt
11302,11301,11301,Primary,1,2017-01-02T00:00:00Z
11303,11302,11302,Primary,1,2017-01-02T00:00:00Z
11304,11303,11303,Primary,1,2017-01-02T00:00:00Z
11305,11304,11304,Primary,1,2017-01-02T00:00:00Z
11306,11305,11305,Primary,1,2017-01-02T00:00:00Z
11307,11306,11306,Primary,1,2017-01-02T00:00:00Z
11308,11307,11307,Primary,1,2017-01-02T00:00:00Z
11309,11308,11308,Primary,1,2017-01-02T00:00:00Z
11310,11309,11309,Primary,1,2017-01-02T00:00:00Z
11311,11310,11310,Primary,1,2017-01-02T00:00:00Z
11312,11311,11311,Primary,1,2017-01-02T00:00:00Z
11313,11312,11312,Primary,1,2017-01-02T00:00:00Z
11314,11313,11313,Primary,1,2017-01-02T00:00:00Z
11315,11314,11314,Primary,1,2017-01-02T00:00:00Z
11316,11315,11315,Primary,1,2017-01-02T00:00:00Z
11317,11316,11316,Primary,1,2017-01-02T00:00:00Z
11318,11317,11317,Primary,1,2017-01-02T00:00:00Z
11319,11318,11318,Primary,1,2017-01-02T00:00:00Z
11320,11319,11319,Primary,1,2017-01-02T00:00:00Z
11321,11320,11320,Primary,1,2017-01-02T00:00:00Z
11322,11321,11321,Primary,1,2017-01-02T00:00:00Z
11323,11322,11322,Primary,1,2017-01-02T00:00:00Z
11324,11323,11323,Primary,1,2017-01-02T00:00:00Z
11325,11324,11324,Primary,1,2017-01-02T00:00:00Z
11326,11325,11325,Primary,1,2017-01-02T00:00:00Z
11327,11326,11326,Primary,1,2017-01-02T00:00:00Z
11328,11327,11327,Primary,1,2017-01-02T00:00:00Z
11329,11328,11328,Primary,1,2017-01-02T00:00:00Z
11330,11329,11329,Primary,1,2017-01-02T00:00:00Z
11331,11330,11330,Primary,1,2017-01-02T00:00:00Z
11332,11331,11331,Primary,1,2017-01-02T00:00:00Z
11333,11332,11332,Primary,1,2017-01-02T00:00:00Z
11334,11333,11333,Primary,1,2017-01-02T00:00:00Z
11335,11334,11334,Primary,1,2017-01-02T00:00:00Z
11336,11335,11335,Primary,1,2017-01-02T00:00:00Z
11337,11336,11336,Primary,1,2017-01-02T00:00:00Z
11338,11337,11337,Primary,1,2017-01-02T00:00:00Z
11339,11338,11338,Primary,1,2017-01-02T00:00:00Z
11340,11339,11339,Primary,1,2017-01-02T00:00:00Z
11341,11340,11340,Primary,1,2017-01-02T00:00:00Z
11342,11341,11341,Primary,1,2017-01-02T00:00:00Z
11343,11342,11342,Primary,1,2017-01-02T00:00:00Z
11344,11343,11343,Primary,1,2017-01-02T00:00:00Z
11345,11344,11344,Primary,1,2017-01-02T00:00:00Z
11346,11345,11345,Primary,1,2017-01-02T00:00:00Z
11347,11346,11346,Primary,1,2017-01-02T00:00:00Z
11348,11347,11347,Primary,1,2017-01-02T00:00:00Z
11349,11348,11348,Primary,1,2017-01-02T00:00:00Z
11350,11349,11349,Primary,1,2017-01-02T00:00:00Z
11351,11350,11350,Primary,1,2017-01-02T00:00:00Z
11352,11351,11351,Primary,1,2017-01-02T00:00:00Z
11353,11352,11352,Primary,1,2017-01-02T00:00:00Z
11354,11353,11353,Primary,1,2017-01-02T00:00:00Z
11355,11354,11354,Primary,1,2017-01-02T00:00:00Z
11356,11355,11355,Primary,1,2017-01-02T00:00:00Z
11357,11356,11356,Primary,1,2017-01-02T00:00:00Z
11358,11357,11357,Primary,1,2017-01-02T00:00:00Z
11359,11358,11358,Primary,1,2017-01-02T00:00:00Z
11360,11359,11359,Primary,1,2017-01-02T00:00:00Z
11361,11360,11360,Primary,1,2017-01-02T00:00:00Z
11362,11361,11361,Primary,1,2017-01-02T00:00:00Z
11363,11362,11362,Primary,1,2017-01-02T00:00:00Z
11364,11363,11363,Primary,1,2017-01-02T00:00:00Z
11365,11364,11364,Primary,1,2017-01-02T00:00:00Z
11366,11365,11365,Primary,1,2017-01-02T00:00:00Z
11367,11366,11366,Primary,1,2017-01-02T00:00:00Z
11368,11367,11367,Primary,1,2017-01-02T00:00:00Z
11369,11368,11368,Primary,1,2017-01-02T00:00:00Z
11370,11369,11369,Primary,1,2017-01-02T00:00:00Z
11371,11370,11370,Primary,1,2017-01-02T00:00:00Z
11372,11371,11371,Primary,1,2017-01-02T00:00:00Z
11373,11372,11372,Primary,1,2017-01-02T00:00:00Z
11374,11373,11373,Primary,1,2017-01-02T00:00:00Z
11375,11374,11374,Primary,1,2017-01-02T00:00:00Z
11376,11375,11375,Primary,1,2017-01-02T00:00:00Z
11377,11376,11376,Primary,1,2017-01-02T00:00:00Z
11378,11377,11377,Primary,1,2017-01-02T00:00:00Z
11379,11378,11378,Primary,1,2017-01-02T00:00:00Z
11380,11379,11379,Primary,1,2017-01-02T00:00:00Z
11381,11380,11380,Primary,1,2017-01-02T00:00:00Z
11382,11381,11381,Primary,1,2017-01-02T00:00:00Z
11383,11382,11382,Primary,1,2017-01-02T00:00:00Z
11384,11383,11383,Primary,1,2017-01-02T00:00:00Z
11385,11384,11384,Primary,1,2017-01-02T00:00:00Z
11386,11385,11385,Primary,1,2017-01-02T00:00:00Z
11387,11386,11386,Primary,1,2017-01-02T00:00:00Z
11388,11387,11387,Primary,1,2017-01-02T00:00:00Z
11389,11388,11388,Primary,1,2017-01-02T00:00:00Z
11390,11389,11389,Primary,1,2017-01-02T00:00:00Z
11391,11390,11390,Primary,1,2017-01-02T00:00:00Z
11392,11391,11391,Primary,1,2017-01-02T00:00:00Z
11393,11392,11392,Primary,1,2017-01-02T00:00:00Z
11394,11393,11393,Primary,1,2017-01-02T00:00:00Z
11395,11394,11394,Primary,1,2017-01-02T00:00:00Z
11396,11395,11395,Primary,1,2017-01-02T00:00:00Z
11397,11396,11396,Primary,1,2017-01-02T00:00:00Z
11398,11397,11397,Primary,1,2017-01-02T00:00:00Z
11399,11398,11398,Primary,1,2017-01-02T00:00:00Z
11400,11399,11399,Primary,1,2017-01-02T00:00:00Z
11401,11400,11400,Primary,1,2017-01-02T00:00:00Z
11402,11401,11401,Primary,1,2017-01-02T00:00:00Z
11403,11402,11402,Primary,1,2017-01-02T00:00:00Z
11404,11403,11403,Primary,1,2017-01-02T00:00:00Z
11405,11404,11404,Primary,1,2017-01-02T00:00:00Z
11406,11405,11405,Primary,1,2017-01-02T00:00:00Z
11407,11406,11406,Primary,1,2017-01-02T00:00:00Z
11408,11407,11407,Primary,1,2017-01-02T00:00:00Z
11409,11408,11408,Primary,1,2017-01-02T00:00:00Z
11410,11409,11409,Primary,1,2017-01-02T00:00:00Z
11411,11410,11410,Primary,1,2017-01-02T00:00:00Z
11412,11411,11411,Primary,1,2017-01-02T00:00:00Z
11413,11412,11412,Primary,1,2017-01-02T00:00:00Z
11414,11413,11413,Primary,1,2017-01-02T00:00:00Z
11415,11414,11414,Primary,1,2017-01-02T00:00:00Z
11416,11415,11415,Primary,1,2017-01-02T00:00:00Z
11417,11416,11416,Primary,1,2017-01-02T00:00:00Z
11418,11417,11417,Primary,1,2017-01-02T00:00:00Z
11419,11418,11418,Primary,1,2017-01-02T00:00:00Z
11420,11419,11419,Primary,1,2017-01-02T00:00:00Z
11421,11420,11420,Primary,1,2017-01-02T00:00:00Z
11422,11421,11421,Primary,1,2017-01-02T00:00:00Z
11423,11422,11422,Primary,1,2017-01-02T00:00:00Z
11424,11423,11423,Primary,1,2017-01-02T00:00:00Z
11425,11424,11424,Primary,1,2017-01-02T00:00:00Z
11426,11425,11425,Primary,1,2017-01-02T00:00:00Z
11427,11426,11426,Primary,1,2017-01-02T00:00:00Z
11428,11427,11427,Primary,1,2017-01-02T00:00:00Z
11429,11428,11428,Primary,1,2017-01-02T00:00:00Z
11430,11429,11429,Primary,1,2017-01-02T00:00:00Z
11431,11430,11430,Primary,1,2017-01-02T00:00:00Z
11432,11431,11431,Primary,1,2017-01-02T00:00:00Z
11433,11432,11432,Primary,1,2017-01-02T00:00:00Z
11434,11433,11433,Primary,1,2017-01-02T00:00:00Z
11435,11434,11434,Primary,1,2017-01-02T00:00:00Z
11436,11435,11435,Primary,1,2017-01-02T00:00:00Z
11437,11436,11436,Primary,1,2017-01-02T00:00:00Z
11438,11437,11437,Primary,1,2017-01-02T00:00:00Z
11439,11438,11438,Primary,1,2017-01-02T00:00:00Z
11440,11439,11439,Primary,1,2017-01-02T00:00:00Z
11441,11440,11440,Primary,1,2017-01-02T00:00:00Z
11442,11441,11441,Primary,1,2017-01-02T00:00:00Z
11443,11442,11442,Primary,1,2017-01-02T00:00:00Z
11444,11443,11443,Primary,1,2017-01-02T00:00:00Z
11445,11444,11444,Primary,1,2017-01-02T00:00:00Z
11446,11445,11445,Primary,1,2017-01-02T00:00:00Z
11447,11446,11446,Primary,1,2017-01-02T00:00:00Z
11448,11447,11447,Primary,1,2017-01-02T00:00:00Z
11449,11448,11448,Primary,1,2017-01-02T00:00:00Z
11450,11449,11449,Primary,1,2017-01-02T00:00:00Z
11451,11450,11450,Primary,1,2017-01-02T00:00:00Z
11452,11451,11451,Primary,1,2017-01-02T00:00:00Z
11453,11452,11452,Primary,1,2017-01-02T00:00:00Z
11454,11453,11453,Primary,1,2017-01-02T00:00:00Z
11455,11454,11454,Primary,1,2017-01-02T00:00:00Z
11456,11455,11455,Primary,1,2017-01-02T00:00:00Z
11457,11456,11456,Primary,1,2017-01-02T00:00:00Z
11458,11457,11457,Primary,1,2017-01-02T00:00:00Z
11459,11458,11458,Primary,1,2017-01-02T00:00:00Z
11460,11459,11459,Primary,1,2017-01-02T00:00:00Z
11461,11460,11460,Primary,1,2017-01-02T00:00:00Z
11462,11461,11461,Primary,1,2017-01-02T00:00:00Z
11463,11462,11462,Primary,1,2017-01-02T00:00:00Z
11464,11463,11463,Primary,1,2017-01-02T00:00:00Z
11465,11464,11464,Primary,1,2017-01-02T00:00:00Z
11466,11465,11465,Primary,1,2017-01-02T00:00:00Z
11467,11466,11466,Primary,1,2017-01-02T00:00:00Z
11468,11467,11467,Primary,1,2017-01-02T00:00:00Z
11469,11468,11468,Primary,1,2017-01-02T00:00:00Z
11470,11469,11469,Primary,1,2017-01-02T00:00:00Z
11471,11470,11470,Primary,1,2017-01-02T00:00:00Z
11472,11471,11471,Primary,1,2017-01-02T00:00:00Z
11473,11472,11472,Primary,1,2017-01-02T00:00:00Z
11474,11473,11473,Primary,1,2017-01-02T00:00:00Z
11475,11474,11474,Primary,1,2017-01-02T00:00:00Z
11476,11475,11475,Primary,1,2017-01-02T00:00:00Z
11477,11476,11476,Primary,1,2017-01-02T00:00:00Z
11478,11477,11477,Primary,1,2017-01-02T00:00:00Z
11479,11478,11478,Primary,1,2017-01-02T00:00:00Z
11480,11479,11479,Primary,1,2017-01-02T00:00:00Z
11481,11480,11480,Primary,1,2017-01-02T00:00:00Z
11482,11481,11481,Primary,1,2017-01-02T00:00:00Z
11483,11482,11482,Primary,1,2017-01-02T00:00:00Z
11484,11483,11483,Primary,1,2017-01-02T00:00:00Z
11485,11484,11484,Primary,1,2017-01-02T00:00:00Z
11486,11485,11485,Primary,1,2017-01-02T00:00:00Z
11487,11486,11486,Primary,1,2017-01-02T00:00:00Z
11488,11487,11487,Primary,1,2017-01-02T00:00:00Z
11489,11488,11488,Primary,1,2017-01-02T00:00:00Z
11490,11489,11489,Primary,1,2017-01-02T00:00:00Z
11491,11490,11490,Primary,1,2017-01-02T00:00:00Z
11492,11491,11491,Primary,1,2017-01-02T00:00:00Z
11493,11492,11492,Primary,1,2017-01-02T00:00:00Z
11494,11493,11493,Primary,1,2017-01-02T00:00:00Z
11495,11494,11494,Primary,1,2017-01-02T00:00:00Z
11496,11495,11495,Primary,1,2017-01-02T00:00:00Z
11497,11496,11496,Primary,1,2017-01-02T00:00:00Z
11498,11497,11497,Primary,1,2017-01-02T00:00:00Z
11499,11498,11498,Primary,1,2017-01-02T00:00:00Z
11500,11499,11499,Primary,1,2017-01-02T00:00:00Z
11501,11500,11500,Primary,1,2017-01-02T00:00:00Z
11502,11501,11501,Primary,1,2017-01-02T00:00:00Z
11503,11502,11502,Primary,1,2017-01-02T00:00:00Z
11504,11503,11503,Primary,1,2017-01-02T00:00:00Z
11505,11504,11504,Primary,1,2017-01-02T00:00:00Z
11506,11505,11505,Primary,1,2017-01-02T00:00:00Z
11507,11506,11506,Primary,1,2017-01-02T00:00:00Z
11508,11507,11507,Primary,1,2017-01-02T00:00:00Z
11509,11508,11508,Primary,1,2017-01-02T00:00:00Z
11510,11509,11509,Primary,1,2017-01-02T00:00:00Z
11511,11510,11510,Primary,1,2017-01-02T00:00:00Z
11512,11511,11511,Primary,1,2017-01-02T00:00:00Z
11513,11512,11512,Primary,1,2017-01-02T00:00:00Z
11514,11513,11513,Primary,1,2017-01-02T00:00:00Z
11515,11514,11514,Primary,1,2017-01-02T00:00:00Z
11516,11515,11515,Primary,1,2017-01-02T00:00:00Z
11517,11516,11516,Primary,1,2017-01-02T00:00:00Z
11518,11517,11517,Primary,1,2017-01-02T00:00:00Z
11519,11518,11518,Primary,1,2017-01-02T00:00:00Z
11520,11519,11519,Primary,1,2017-01-02T00:00:00Z
11521,11520,11520,Primary,1,2017-01-02T00:00:00Z
11522,11521,11521,Primary,1,2017-01-02T00:00:00Z
11523,11522,11522,Primary,1,2017-01-02T00:00:00Z
11524,11523,11523,Primary,1,2017-01-02T00:00:00Z
11525,11524,11524,Primary,1,2017-01-02T00:00:00Z
11526,11525,11525,Primary,1,2017-01-02T00:00:00Z
11527,11526,11526,Primary,1,2017-01-02T00:00:00Z
11528,11527,11527,Primary,1,2017-01-02T00:00:00Z
11529,11528,11528,Primary,1,2017-01-02T00:00:00Z
11530,11529,11529,Primary,1,2017-01-02T00:00:00Z
11531,11530,11530,Primary,1,2017-01-02T00:00:00Z
11532,11531,11531,Primary,1,2017-01-02T00:00:00Z
11533,11532,11532,Primary,1,2017-01-02T00:00:00Z
11534,11533,11533,Primary,1,2017-01-02T00:00:00Z
11535,11534,11534,Primary,1,2017-01-02T00:00:00Z
11536,11535,11535,Primary,1,2017-01-02T00:00:00Z
11537,11536,11536,Primary,1,2017-01-02T00:00:00Z
11538,11537,11537,Primary,1,2017-01-02T00:00:00Z
11539,11538,11538,Primary,1,2017-01-02T00:00:00Z
11540,11539,11539,Primary,1,2017-01-02T00:00:00Z
11541,11540,11540,Primary,1,2017-01-02T00:00:00Z
11542,11541,11541,Primary,1,2017-01-02T00:00:00Z
11543,11542,11542,Primary,1,2017-01-02T00:00:00Z
11544,11543,11543,Primary,1,2017-01-02T00:00:00Z
11545,11544,11544,Primary,1,2017-01-02T00:00:00Z
11546,11545,11545,Primary,1,2017-01-02T00:00:00Z
11547,11546,11546,Primary,1,2017-01-02T00:00:00Z
11548,11547,11547,Primary,1,2017-01-02T00:00:00Z
11549,11548,11548,Primary,1,2017-01-02T00:00:00Z
11550,11549,11549,Primary,1,2017-01-02T00:00:00Z
11551,11550,11550,Primary,1,2017-01-02T00:00:00Z
11552,11551,11551,Primary,1,2017-01-02T00:00:00Z
11553,11552,11552,Primary,1,2017-01-02T00:00:00Z
11554,11553,11553,Primary,1,2017-01-02T00:00:00Z
11555,11554,11554,Primary,1,2017-01-02T00:00:00Z
11556,11555,11555,Primary,1,2017-01-02T00:00:00Z
11557,11556,11556,Primary,1,2017-01-02T00:00:00Z
11558,11557,11557,Primary,1,2017-01-02T00:00:00Z
11559,11558,11558,Primary,1,2017-01-02T00:00:00Z
11560,11559,11559,Primary,1,2017-01-02T00:00:00Z
11561,11560,11560,Primary,1,2017-01-02T00:00:00Z
11562,11561,11561,Primary,1,2017-01-02T00:00:00Z
11563,11562,11562,Primary,1,2017-01-02T00:00:00Z
11564,11563,11563,Primary,1,2017-01-02T00:00:00Z
11565,11564,11564,Primary,1,2017-01-02T00:00:00Z
11566,11565,11565,Primary,1,2017-01-02T00:00:00Z
11567,11566,11566,Primary,1,2017-01-02T00:00:00Z
11568,11567,11567,Primary,1,2017-01-02T00:00:00Z
11569,11568,11568,Primary,1,2017-01-02T00:00:00Z
11570,11569,11569,Primary,1,2017-01-02T00:00:00Z
11571,11570,11570,Primary,1,2017-01-02T00:00:00Z
11572,11571,11571,Primary,1,2017-01-02T00:00:00Z
11573,11572,11572,Primary,1,2017-01-02T00:00:00Z
11574,11573,11573,Primary,1,2017-01-02T00:00:00Z
11575,11574,11574,Primary,1,2017-01-02T00:00:00Z
11576,11575,11575,Primary,1,2017-01-02T00:00:00Z
11577,11576,11576,Primary,1,2017-01-02T00:00:00Z
11578,11577,11577,Primary,1,2017-01-02T00:00:00Z
11579,11578,11578,Primary,1,2017-01-02T00:00:00Z
11580,11579,11579,Primary,1,2017-01-02T00:00:00Z
11581,11580,11580,Primary,1,2017-01-02T00:00:00Z
11582,11581,11581,Primary,1,2017-01-02T00:00:00Z
11583,11582,11582,Primary,1,2017-01-02T00:00:00Z
11584,11583,11583,Primary,1,2017-01-02T00:00:00Z
11585,11584,11584,Primary,1,2017-01-02T00:00:00Z
11586,11585,11585,Primary,1,2017-01-02T00:00:00Z
11587,11586,11586,Primary,1,2017-01-02T00:00:00Z
11588,11587,11587,Primary,1,2017-01-02T00:00:00Z
11589,11588,11588,Primary,1,2017-01-02T00:00:00Z
11590,11589,11589,Primary,1,2017-01-02T00:00:00Z
11591,11590,11590,Primary,1,2017-01-02T00:00:00Z
11592,11591,11591,Primary,1,2017-01-02T00:00:00Z
11593,11592,11592,Primary,1,2017-01-02T00:00:00Z
11594,11593,11593,Primary,1,2017-01-02T00:00:00Z
11595,11594,11594,Primary,1,2017-01-02T00:00:00Z
11596,11595,11595,Primary,1,2017-01-02T00:00:00Z
11597,11596,11596,Primary,1,2017-01-02T00:00:00Z
11598,11597,11597,Primary,1,2017-01-02T00:00:00Z
11599,11598,11598,Primary,1,2017-01-02T00:00:00Z
11600,11599,11599,Primary,1,2017-01-02T00:00:00Z
11601,11600,11600,Primary,1,2017-01-02T00:00:00Z
11602,11601,11601,Primary,1,2017-01-02T00:00:00Z
11603,11602,11602,Primary,1,2017-01-02T00:00:00Z
11604,11603,11603,Primary,1,2017-01-02T00:00:00Z
11605,11604,11604,Primary,1,2017-01-02T00:00:00Z
11606,11605,11605,Primary,1,2017-01-02T00:00:00Z
11607,11606,11606,Primary,1,2017-01-02T00:00:00Z
11608,11607,11607,Primary,1,2017-01-02T00:00:00Z
11609,11608,11608,Primary,1,2017-01-02T00:00:00Z
11610,11609,11609,Primary,1,2017-01-02T00:00:00Z
11611,11610,11610,Primary,1,2017-01-02T00:00:00Z
11612,11611,11611,Primary,1,2017-01-02T00:00:00Z
11613,11612,11612,Primary,1,2017-01-02T00:00:00Z
11614,11613,11613,Primary,1,2017-01-02T00:00:00Z
11615,11614,11614,Primary,1,2017-01-02T00:00:00Z
11616,11615,11615,Primary,1,2017-01-02T00:00:00Z
11617,11616,11616,Primary,1,2017-01-02T00:00:00Z
11618,11617,11617,Primary,1,2017-01-02T00:00:00Z
11619,11618,11618,Primary,1,2017-01-02T00:00:00Z
11620,11619,11619,Primary,1,2017-01-02T00:00:00Z
11621,11620,11620,Primary,1,2017-01-02T00:00:00Z
11622,11621,11621,Primary,1,2017-01-02T00:00:00Z
11623,11622,11622,Primary,1,2017-01-02T00:00:00Z
11624,11623,11623,Primary,1,2017-01-02T00:00:00Z
11625,11624,11624,Primary,1,2017-01-02T00:00:00Z
11626,11625,11625,Primary,1,2017-01-02T00:00:00Z
11627,11626,11626,Primary,1,2017-01-02T00:00:00Z
11628,11627,11627,Primary,1,2017-01-02T00:00:00Z
11629,11628,11628,Primary,1,2017-01-02T00:00:00Z
11630,11629,11629,Primary,1,2017-01-02T00:00:00Z
11631,11630,11630,Primary,1,2017-01-02T00:00:00Z
11632,11631,11631,Primary,1,2017-01-02T00:00:00Z
11633,11632,11632,Primary,1,2017-01-02T00:00:00Z
11634,11633,11633,Primary,1,2017-01-02T00:00:00Z
11635,11634,11634,Primary,1,2017-01-02T00:00:00Z
11636,11635,11635,Primary,1,2017-01-02T00:00:00Z
11637,11636,11636,Primary,1,2017-01-02T00:00:00Z
11638,11637,11637,Primary,1,2017-01-02T00:00:00Z
11639,11638,11638,Primary,1,2017-01-02T00:00:00Z
11640,11639,11639,Primary,1,2017-01-02T00:00:00Z
11641,11640,11640,Primary,1,2017-01-02T00:00:00Z
11642,11641,11641,Primary,1,2017-01-02T00:00:00Z
11643,11642,11642,Primary,1,2017-01-02T00:00:00Z
11644,11643,11643,Primary,1,2017-01-02T00:00:00Z
11645,11644,11644,Primary,1,2017-01-02T00:00:00Z
11646,11645,11645,Primary,1,2017-01-02T00:00:00Z
11647,11646,11646,Primary,1,2017-01-02T00:00:00Z
11648,11647,11647,Primary,1,2017-01-02T00:00:00Z
11649,11648,11648,Primary,1,2017-01-02T00:00:00Z
11650,11649,11649,Primary,1,2017-01-02T00:00:00Z
11651,11650,11650,Primary,1,2017-01-02T00:00:00Z
11652,11651,11651,Primary,1,2017-01-02T00:00:00Z
11653,11652,11652,Primary,1,2017-01-02T00:00:00Z
11654,11653,11653,Primary,1,2017-01-02T00:00:00Z
11655,11654,11654,Primary,1,2017-01-02T00:00:00Z
11656,11655,11655,Primary,1,2017-01-02T00:00:00Z
11657,11656,11656,Primary,1,2017-01-02T00:00:00Z
11658,11657,11657,Primary,1,2017-01-02T00:00:00Z
11659,11658,11658,Primary,1,2017-01-02T00:00:00Z
11660,11659,11659,Primary,1,2017-01-02T00:00:00Z
11661,11660,11660,Primary,1,2017-01-02T00:00:00Z
11662,11661,11661,Primary,1,2017-01-02T00:00:00Z
11663,11662,11662,Primary,1,2017-01-02T00:00:00Z
11664,11663,11663,Primary,1,2017-01-02T00:00:00Z
11665,11664,11664,Primary,1,2017-01-02T00:00:00Z
11666,11665,11665,Primary,1,2017-01-02T00:00:00Z
11667,11666,11666,Primary,1,2017-01-02T00:00:00Z
11668,11667,11667,Primary,1,2017-01-02T00:00:00Z
11669,11668,11668,Primary,1,2017-01-02T00:00:00Z
11670,11669,11669,Primary,1,2017-01-02T00:00:00Z
11671,11670,11670,Primary,1,2017-01-02T00:00:00Z
11672,11671,11671,Primary,1,2017-01-02T00:00:00Z
11673,11672,11672,Primary,1,2017-01-02T00:00:00Z
11674,11673,11673,Primary,1,2017-01-02T00:00:00Z
11675,11674,11674,Primary,1,2017-01-02T00:00:00Z
11676,11675,11675,Primary,1,2017-01-02T00:00:00Z
11677,11676,11676,Primary,1,2017-01-02T00:00:00Z
11678,11677,11677,Primary,1,2017-01-02T00:00:00Z
11679,11678,11678,Primary,1,2017-01-02T00:00:00Z
11680,11679,11679,Primary,1,2017-01-02T00:00:00Z
11681,11680,11680,Primary,1,2017-01-02T00:00:00Z
11682,11681,11681,Primary,1,2017-01-02T00:00:00Z
11683,11682,11682,Primary,1,2017-01-02T00:00:00Z
11684,11683,11683,Primary,1,2017-01-02T00:00:00Z
11685,11684,11684,Primary,1,2017-01-02T00:00:00Z
11686,11685,11685,Primary,1,2017-01-02T00:00:00Z
11687,11686,11686,Primary,1,2017-01-02T00:00:00Z
11688,11687,11687,Primary,1,2017-01-02T00:00:00Z
11689,11688,11688,Primary,1,2017-01-02T00:00:00Z
11690,11689,11689,Primary,1,2017-01-02T00:00:00Z
11691,11690,11690,Primary,1,2017-01-02T00:00:00Z
11692,11691,11691,Primary,1,2017-01-02T00:00:00Z
11693,11692,11692,Primary,1,2017-01-02T00:00:00Z
11694,11693,11693,Primary,1,2017-01-02T00:00:00Z
11695,11694,11694,Primary,1,2017-01-02T00:00:00Z
11696,11695,11695,Primary,1,2017-01-02T00:00:00Z
11697,11696,11696,Primary,1,2017-01-02T00:00:00Z
11698,11697,11697,Primary,1,2017-01-02T00:00:00Z
11699,11698,11698,Primary,1,2017-01-02T00:00:00Z
11700,11699,11699,Primary,1,2017-01-02T00:00:00Z
11701,11700,11700,Primary,1,2017-01-02T00:00:00Z
11702,11701,11701,Primary,1,2017-01-02T00:00:00Z
11703,11702,11702,Primary,1,2017-01-02T00:00:00Z
11704,11703,11703,Primary,1,2017-01-02T00:00:00Z
11705,11704,11704,Primary,1,2017-01-02T00:00:00Z
11706,11705,11705,Primary,1,2017-01-02T00:00:00Z
11707,11706,11706,Primary,1,2017-01-02T00:00:00Z
11708,11707,11707,Primary,1,2017-01-02T00:00:00Z
11709,11708,11708,Primary,1,2017-01-02T00:00:00Z
11710,11709,11709,Primary,1,2017-01-02T00:00:00Z
11711,11710,11710,Primary,1,2017-01-02T00:00:00Z
11712,11711,11711,Primary,1,2017-01-02T00:00:00Z
11713,11712,11712,Primary,1,2017-01-02T00:00:00Z
11714,11713,11713,Primary,1,2017-01-02T00:00:00Z
11715,11714,11714,Primary,1,2017-01-02T00:00:00Z
11716,11715,11715,Primary,1,2017-01-02T00:00:00Z
11717,11716,11716,Primary,1,2017-01-02T00:00:00Z
11718,11717,11717,Primary,1,2017-01-02T00:00:00Z
11719,11718,11718,Primary,1,2017-01-02T00:00:00Z
11720,11719,11719,Primary,1,2017-01-02T00:00:00Z
11721,11720,11720,Primary,1,2017-01-02T00:00:00Z
11722,11721,11721,Primary,1,2017-01-02T00:00:00Z
11723,11722,11722,Primary,1,2017-01-02T00:00:00Z
11724,11723,11723,Primary,1,2017-01-02T00:00:00Z
11725,11724,11724,Primary,1,2017-01-02T00:00:00Z
11726,11725,11725,Primary,1,2017-01-02T00:00:00Z
11727,11726,11726,Primary,1,2017-01-02T00:00:00Z
11728,11727,11727,Primary,1,2017-01-02T00:00:00Z
11729,11728,11728,Primary,1,2017-01-02T00:00:00Z
11730,11729,11729,Primary,1,2017-01-02T00:00:00Z
11731,11730,11730,Primary,1,2017-01-02T00:00:00Z
11732,11731,11731,Primary,1,2017-01-02T00:00:00Z
11733,11732,11732,Primary,1,2017-01-02T00:00:00Z
11734,11733,11733,Primary,1,2017-01-02T00:00:00Z
11735,11734,11734,Primary,1,2017-01-02T00:00:00Z
11736,11735,11735,Primary,1,2017-01-02T00:00:00Z
11737,11736,11736,Primary,1,2017-01-02T00:00:00Z
11738,11737,11737,Primary,1,2017-01-02T00:00:00Z
11739,11738,11738,Primary,1,2017-01-02T00:00:00Z
11740,11739,11739,Primary,1,2017-01-02T00:00:00Z
11741,11740,11740,Primary,1,2017-01-02T00:00:00Z
11742,11741,11741,Primary,1,2017-01-02T00:00:00Z
11743,11742,11742,Primary,1,2017-01-02T00:00:00Z
11744,11743,11743,Primary,1,2017-01-02T00:00:00Z
11745,11744,11744,Primary,1,2017-01-02T00:00:00Z
11746,11745,11745,Primary,1,2017-01-02T00:00:00Z
11747,11746,11746,Primary,1,2017-01-02T00:00:00Z
11748,11747,11747,Primary,1,2017-01-02T00:00:00Z
11749,11748,11748,Primary,1,2017-01-02T00:00:00Z
11750,11749,11749,Primary,1,2017-01-02T00:00:00Z
11751,11750,11750,Primary,1,2017-01-02T00:00:00Z
11752,11751,11751,Primary,1,2017-01-02T00:00:00Z
11753,11752,11752,Primary,1,2017-01-02T00:00:00Z
11754,11753,11753,Primary,1,2017-01-02T00:00:00Z
11755,11754,11754,Primary,1,2017-01-02T00:00:00Z
11756,11755,11755,Primary,1,2017-01-02T00:00:00Z
11757,11756,11756,Primary,1,2017-01-02T00:00:00Z
11758,11757,11757,Primary,1,2017-01-02T00:00:00Z
11759,11758,11758,Primary,1,2017-01-02T00:00:00Z
11760,11759,11759,Primary,1,2017-01-02T00:00:00Z
11761,11760,11760,Primary,1,2017-01-02T00:00:00Z
11762,11761,11761,Primary,1,2017-01-02T00:00:00Z
11763,11762,11762,Primary,1,2017-01-02T00:00:00Z
11764,11763,11763,Primary,1,2017-01-02T00:00:00Z
11765,11764,11764,Primary,1,2017-01-02T00:00:00Z
11766,11765,11765,Primary,1,2017-01-02T00:00:00Z
